"","ViolentCrimesPerPop","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","LemasPctOfficDrugUn"
"274",345.37,43929,2.74,0.58,95.34,1.22,4.18,15.77,28.02,12.99,9.29,43929,100,29887,83.25,1.31,44.45,21.63,5.12,13.93,35162,13107,13219,11416,9472,15223,6295,4557,10.5,5.12,15.78,25.72,4.75,66.09,9.69,32.97,10.55,35.66,9.58,25.86,12.61,11.11,3.29,80.14,80.14,87.53,82.55,57.52,67.78,345,0.96,1095,9.04,19.45,34.98,39.36,0.23,0.48,0.87,0.98,94.48,0.98,8.98,6.39,2.71,2.92,2.33,69.71,3.28,43.24,3,828,95.08,64.81,2.17,33.21,1963,4.79,0.14,47600,63400,85300,37700,222,293,370,148,364,22.9,16.8,11.6,32,1,2.49,55.31,48.64,74.18,81.44,15,2923.1,16.97,0
"275",358,10275,2.28,0.76,96.23,0.25,0.82,9.7,17.94,8.24,25.83,0,0,28259,56.57,0.58,46.95,45.26,6.53,31.37,35036,15020,15224,4251,3459,12650,13456,568,5.57,3.07,12.19,26,8.97,47.36,6.32,22.24,10.71,25.12,5.92,21.85,9.78,8.05,2.76,77.1,76.19,92.52,79.82,53.96,65.03,58,0.64,382,14.4,14.4,14.4,20.42,0.54,0.54,0.54,0.76,94.16,0.59,2.79,1.91,2.27,2.29,2.16,79.67,0.91,35,3,3820,54.11,78.69,0.18,72.15,1970,1.35,0.14,132900,161600,201200,68300,360,527,645,285,642,32.1,24.9,15.5,0,0,3.72,63.78,59.46,82.06,88.99,21.8,471.5,0.45,0
"276",1214.45,41967,2.95,11.76,59.82,1.57,55.54,14.92,29.47,14.7,12.54,41967,100,28377,76.17,0.49,31,30.16,10.45,15.17,32701,11351,12643,10401,9068,13391,8948,6287,15.19,28.9,49.75,8.23,10.91,60.55,32.02,18.9,33.68,14.61,9.65,37.94,13.59,11.72,3.45,64.25,58.19,63.97,64.29,64.3,70.72,2714,8.26,10506,16.69,28.75,40.25,50.42,4.18,7.2,10.08,12.62,37.64,19.9,11.11,8,2.91,2.95,2.89,42.53,11.27,60.06,2,810,94.61,42.03,5.06,45.19,1947,9.83,1.69,99400,125500,155100,55700,369,486,584,215,568,28.3,24.5,17.1,14,0,25.03,46.32,53.58,83.57,87.13,5,8476.8,4.99,10.34
"277",45.13,13030,2.52,0.21,97.61,1.27,0.72,13.2,23.98,11.36,14.81,0,0,25710,72.86,0.46,55.77,31.9,7.3,14.96,31250,12319,12447,16730,8665,4247,3187,1176,9.09,10.43,24.22,11.19,4.57,62.12,44.71,16.81,29.94,16.89,7.17,25.57,8.32,7.78,3.05,78.87,78.65,79.18,80.68,61.26,71.57,145,1.22,157,33.12,34.39,38.85,47.77,0.4,0.41,0.47,0.58,95.37,0.63,3.86,2.73,2.51,2.62,2.22,74.79,1.47,36.07,3,250,95.38,71.53,1.2,48.8,1950,2.48,0.37,34700,44400,57800,23100,170,222,282,112,290,22.4,15.6,12.6,0,0,1.2,89.08,65.9,91.46,96.58,5.7,2278.3,1.52,0
"278",246.09,35943,2.67,0.97,96.59,1.52,2.32,11.41,28.83,13.08,11.5,35943,100,42679,84.2,0.53,50.23,25.92,4.62,17.83,50428,18155,18308,16332,7697,16512,11780,1822,5.1,4.27,13.63,23.73,5.7,70.37,16.56,25.83,9.87,31.19,6.8,36.93,9.47,8.19,3.23,77.78,76.35,84.52,83.69,60.84,70.13,382,1.46,2183,11.31,15.16,19.79,24.92,0.69,0.92,1.2,1.51,90.82,1.05,6.21,4.29,2.65,2.97,2.15,68.44,1.58,44.98,3,620,95.6,61.1,2.26,30.32,1956,0.76,0.26,151100,172600,198200,47100,514,651,768,254,710,24,22,12.6,0,0,6.07,81.77,63.18,88.94,93.35,13.1,2735.6,3.86,0
"279",602.99,62632,2.68,7.49,89.25,1.76,5.29,11.9,26.35,11.03,10.7,62632,100,30287,80.75,0.56,39.9,23.58,3.82,20.37,32725,12645,13052,9057,11112,10037,9650,5428,8.73,5.01,17.89,16.66,5.84,63.88,24.57,16.84,12.13,25.28,9.62,23.87,12.86,11.27,3.05,79.06,75.6,90.4,78.75,64.05,70.36,637,1.43,4611,13.29,17.5,25.46,32.38,0.98,1.29,1.87,2.38,90,1.11,3.99,3.04,2.67,2.7,2.63,67.42,2.79,38.6,3,2945,88.79,66.83,1.32,22.21,1983,2.71,0.17,54600,67500,86300,31700,369,423,485,116,510,24.8,22.2,11.1,0,0,7.36,23.9,31.24,60.18,68.13,65.9,950.2,0.15,0
"280",599.45,60167,2.25,1.6,87.04,6.83,11.5,8.78,29.76,11.31,6.69,60167,100,51913,87.35,0.48,49.55,12.87,3.53,10.17,58760,26230,26766,29539,19871,25667,15718,3355,5.59,2.66,9.58,40.44,3.38,78.45,24.94,18.23,5.48,42.6,13.56,42.32,17.78,15.62,2.82,70.93,69,87.1,73.14,62.36,69.11,1021,3.45,7472,17.1,24.77,32.23,39.95,2.12,3.08,4,4.96,84.14,2.7,3.22,1.77,2.25,2.39,2.13,49.23,4.11,60.63,2,1503,94.67,46.37,0.93,14.24,1966,0.56,0.46,289100,348300,411600,122500,679,828,987,308,863,25.4,27.4,11.8,0,29,12.42,43.47,39.07,77.69,84.01,6.5,9250.8,1.41,0
"281",611.05,179278,2.72,38.02,58.99,1.4,2.95,15.74,30.25,15.46,9.92,173513,96.78,24056,77.57,0.49,27.68,24.52,9.88,19.33,28565,11949,14940,7443,10947,13012,8873,31941,18.63,11.26,28.48,16.61,7.16,60.99,17.3,24.07,16.03,24.97,11.42,31.28,16.97,14.31,3.12,63.91,57.84,69.64,63.75,59.27,67.39,7874,5.78,6101,17.85,22.83,29.73,33.55,0.61,0.78,1.01,1.14,93.1,0.79,4.67,3.38,2.61,2.66,2.54,54.98,4.53,45.69,3,5044,92.89,53.87,2.78,30.19,1965,8.14,0.44,42800,58900,83400,40600,170,275,371,201,358,25.5,19.8,12.2,258,18,3.4,51.83,45.66,73.83,79.19,224.1,800,1.49,8.13
"282",7.79,12329,4.14,12.22,82.41,2.65,5.46,21.91,39.12,23.98,2.43,0,0,47299,93.9,1.75,55.38,7.68,1.65,6.89,47481,17937,19483,10866,9689,10878,7817,373,3.88,0.66,2.93,42.39,1.66,82.48,21.57,33.85,5.75,55.75,5.75,41.05,5.11,5.49,3.41,91.25,91.11,95.68,92.56,57.06,63.89,30,0.58,558,16.13,24.73,30.29,37.81,0.73,1.12,1.37,1.71,89.64,0.23,4.36,3.93,3.23,3.03,3.4,43.91,3.29,29.32,3,164,94.78,46.79,0.61,41.46,1962,0.6,0.54,247600,311300,382600,135000,445,577,729,284,606,22.2,20.7,11.7,0,0,4.53,23.5,27.8,32.94,40.64,27.3,451.5,13.49,0
"283",395.44,50418,3.05,2.48,85.67,1.41,18.99,14.89,25.91,11.52,10.7,50418,100,30795,72.46,0.51,29.4,28.84,11.73,18.98,33009,11472,11804,10294,13790,10690,8258,6246,12.49,8.85,28.73,6.73,9.21,52.65,12.17,15.25,17.04,17.28,10.01,23.32,13.03,11.55,3.37,77.9,72.98,81.32,77.72,40.91,52.02,988,2.47,3332,12.48,21.28,28.33,32.74,0.83,1.41,1.87,2.16,86.74,2.14,9,7.32,3.04,3.03,3.07,73.31,7.97,36.03,3,808,95.35,73.59,2.23,24.63,1981,4.22,0.34,84100,105400,133200,49100,392,468,578,186,545,32.6,25.9,12.7,0,0,6.61,56.13,37.81,65.27,91.74,50,1007.4,0.15,0
"284",1313.59,10941,2.48,10.64,88.59,0.5,0.41,14.73,25.59,12.05,15.3,0,0,15508,62.66,2.51,26.21,38.09,20.89,13.25,21281,9558,10182,3388,13625,36235,31289,3396,31.61,24.08,45.68,10.86,9.28,50.07,19.15,27.23,19.69,23.97,10.99,22.41,14.31,12.84,3.01,67.44,60.84,75.8,69.12,49.76,61.57,399,3.59,37,0,13.51,40.54,40.54,0,0.05,0.14,0.14,98.08,0.24,4.17,2.9,2.44,2.43,2.45,61.26,3.47,51.38,2,271,94.21,61.43,5.9,42.44,1965,12.18,0.66,23000,36900,56800,33800,99,152,203,104,223,27.9,16.1,12.2,0,0,0.34,65.52,55.4,84.91,91.24,6.5,1672.9,0.38,0
"285",404.15,30831,2.44,30.66,66.92,1.92,1.14,12.21,21.46,9.71,13.09,30831,100,51128,80.67,0.37,61.96,25.71,3.27,15.54,65913,32708,40112,16960,10124,29832,20816,1060,3.45,1.69,7.37,60.99,3.94,64.79,10.97,45.34,4.02,57.41,6.61,27.53,13.37,10.31,2.99,76.7,76.49,95.25,82.18,61.05,70.21,333,1.59,2037,21.8,29.6,35.69,40.65,1.44,1.96,2.36,2.69,92.55,0.48,3.03,2.08,2.43,2.75,1.85,73.26,0.47,38.69,3,726,94.57,64.9,0.14,30.99,1945,0.51,0.16,94000,138100,224100,130100,423,504,614,191,591,23.8,18.4,12.7,0,0,6.61,56.26,57.92,83.07,86.71,6.5,4741.8,9.36,0
"286",739.5,84021,3.37,0.34,70.94,0.69,76.97,18.82,30.81,15.39,9.52,84021,100,22068,75.66,1.64,28.16,24.3,13.98,9.36,23809,9814,11513,12965,7057,9289,6752,27236,32.75,31,42.14,19.07,10.26,53.28,10.23,24.08,11.69,29.36,6.58,31.1,11.31,9.11,3.8,75.16,69.25,84.2,76.89,53.11,58.94,2222,3,22212,15.51,22.39,28.77,40.48,4.1,5.92,7.61,10.7,24.91,18.51,16.21,13.02,3.34,3.45,3.17,62.3,19.57,54.53,2,3692,87.09,60.29,3.3,18.26,1976,9.58,1.37,38300,56300,79800,41500,207,283,365,158,340,25.3,20.1,12.8,48,3,26.44,55.36,54.17,81.6,88.48,33.6,2501.5,0.55,0
"287",24.59,11997,3.07,1.08,96.2,2.32,2.72,13.15,23.77,12.09,7.79,11997,100,63384,91.05,0.46,63.63,18.42,1.55,13.16,66569,23557,23735,24599,12418,16436,16639,179,1.53,5.36,11.77,36.54,2.99,71.14,16.52,24.53,7.07,38.81,4.59,28.21,6.68,5.66,3.24,89.97,87.61,99.22,89.83,56.12,67.85,45,0.57,1117,14.06,17.55,21.49,22.11,1.31,1.63,2,2.06,87.62,0.57,4.2,3.66,3,3.02,2.8,92.33,1.15,14.61,3,112,97.21,91.78,1.79,33.04,1959,0.15,0.42,182200,214300,260700,78500,622,855,1001,379,991,28.3,23.7,15.8,0,0,9.31,55.24,66.51,84.09,91.08,8.9,1345.8,4.71,0
"288",698.38,33558,2.99,2.55,86.25,4.62,24.27,12.99,27.63,11.65,7.32,0,0,40256,84.02,0.81,32.55,18.51,7.41,12.86,43616,14298,14564,12244,12977,15438,9750,2461,7.39,9.11,22.94,12.13,7.28,66.15,18.07,19.1,16.68,18.27,10.63,26.59,12.9,11.77,3.39,78.76,75.51,87.82,80.56,57.71,64.98,603,2.56,3339,9.61,16.38,22.94,32.26,0.96,1.63,2.28,3.21,78.54,3.49,7.54,5.86,2.98,3.03,2.9,61.09,8.65,39.9,3,966,92.07,60.04,1.04,34.47,1977,3.69,0.07,131800,165400,201000,69200,402,527,656,254,598,26.8,27.2,11.7,11,0,9.95,60.77,39.4,58.93,90.99,9.9,3378.8,0.5,0
"289",952.56,25992,2.7,8.44,86.65,0.6,7.59,14.61,27.19,13.33,12.33,25992,100,31266,76.73,0.3,34.13,30.87,7.95,19.99,36654,13748,14677,8313,8786,6394,7017,2954,11.53,10.98,30.16,11.64,6.41,61.39,25.79,20.31,18.4,20.15,10.54,29.76,13.61,12.19,3.16,65.95,60.05,65.13,71.51,54.72,68.74,1246,6.42,863,8,15.53,18.08,23.64,0.27,0.52,0.6,0.78,90.25,1.51,5.57,4,2.67,2.78,2.48,65.7,2.49,47.68,3,510,94.98,63.15,5.88,44.31,1957,5.13,0.98,50800,70500,94700,43900,246,403,479,233,478,27.4,20.5,13.8,45,0,3.32,70.48,60.6,87.01,92.35,43.9,592.4,1.56,0
"290",122.28,12809,2.47,0.56,97.03,1.94,0.91,13.1,28.19,13.42,9.63,12809,100,42358,83.39,0.42,59.63,20.66,1.14,13.29,48405,20125,20291,23000,9152,14263,20971,453,3.62,2.98,8.97,39.12,2.46,70.38,11.79,30.37,7.26,40.15,9.29,32.98,13.08,11.27,2.93,76.75,77.83,95.6,72.75,62.87,75.13,124,1.38,678,12.54,17.99,24.63,28.17,0.66,0.95,1.3,1.49,91.21,0.55,2.74,1.87,2.42,2.51,2.2,74.21,0.73,46.15,3,259,95.24,71.63,0.39,27.41,1971,0.66,0.26,98300,120700,154700,56400,454,578,663,209,664,23.7,21.8,13.2,0,2,5.29,52.6,43.35,78.31,83.85,17.2,743.7,0.29,0
"291",113.19,33592,2.87,0.24,98.4,0.99,0.83,13.15,23.28,10.64,7.87,33592,100,49394,87.68,0.77,68.41,20.23,1.62,15.92,52752,18245,18278,2963,18432,16913,9018,569,1.7,3.28,9.69,28.66,2.54,73.98,23.74,23.06,11.49,32.64,5.17,24.37,6.29,5.74,3.18,90.24,88.88,95.14,89.64,60.87,73.58,154,0.63,972,5.04,5.86,5.86,13.68,0.15,0.17,0.17,0.4,95.63,0.41,3.74,3.09,2.86,3.01,2.01,89.21,0.74,23.76,3,407,96.64,84.63,0.25,10.32,1968,0.29,0.07,81000,96700,119700,38700,510,575,645,135,631,20.9,20.9,12.7,0,0,2.89,79.09,62.05,72.57,93.7,38.2,880.1,0.76,0
"292",111.68,110330,2.74,1.81,77.9,18.1,6.26,16.76,30.88,16.61,5.28,110330,100,56307,88.86,0.52,55.05,10.67,2.39,7.47,64717,25332,27926,14930,16063,16717,17344,6948,6.44,1.39,4.88,52.85,3.32,72.24,17.21,28.57,3.81,47.57,7.85,34.85,13.56,10.84,3.13,80.78,81.17,91.98,79,55.89,65.47,589,1.02,24629,15.76,25.82,38.89,50.01,3.52,5.76,8.68,11.16,74.45,3.5,3.82,2.67,2.69,2.79,2.51,64.94,4.83,48.4,3,1964,95.35,62.46,0.15,13.65,1980,0.2,0.16,228600,294700,379600,151000,758,913,1001,243,925,29.3,26.6,12.3,10,0,22.32,39.22,35.2,65.4,80.85,43.8,2516.4,0.61,0
"293",620.31,12123,2.01,0.5,98.01,0.91,2.76,8.06,17.47,8.07,26.74,12123,100,35862,63.2,0.25,62.11,41.26,3.31,35.81,43898,23359,23568,13000,10081,11914,10938,633,5.24,2.75,9.8,34.74,3.72,49.05,15.66,20.76,7.62,39.88,13.06,24.87,13.54,13.3,2.51,70.44,66.79,81.5,81.24,54.51,67.47,83,0.79,922,6.4,11.5,14.21,17.57,0.49,0.87,1.08,1.34,92.8,0.95,1.31,0.8,2.01,2.03,1.97,68.87,1.3,62.67,2,2245,72.84,68.23,0.18,16.75,1971,2.24,0,91400,127000,174700,83300,374,475,628,254,549,25.4,19.1,12.9,0,3,7.61,14.2,49.31,69.49,76.14,5.1,2382.7,0.18,0
"294",115.31,74111,2.46,0.35,97.11,1.25,0.73,16.64,35.16,20.33,8.58,74115,100,25326,83.69,2.93,47.11,19.3,4.21,10.31,34269,13554,13727,8852,5344,8011,5174,9603,13.68,5.52,11.27,30.24,4.18,68.51,6.89,31.55,11.37,29.43,7.29,40.87,9.94,8.64,3,79.35,79.7,86.6,80.7,74.32,78.51,751,1.64,1474,23.68,33.58,46.68,53.93,0.47,0.67,0.93,1.07,95.21,0.43,2.59,1.54,2.32,2.77,1.91,57.42,1.67,59.32,2,1562,95.07,48.1,0.45,25.61,1971,2.66,0.19,54500,70300,93700,39200,241,321,387,146,355,25.2,20.7,12.8,125,15,1.99,58.82,40.72,67.97,81.39,30.9,2399.3,1.41,0
"295",444.97,11590,2.95,4.18,93.8,1.39,1.45,12.78,21.89,10.86,10.76,2258,19.48,65522,84.02,4.79,72.63,26.04,1.71,19.27,71939,29397,30107,10170,17000,16735,48684,202,1.81,3.77,11.44,46.09,2.15,66.38,12.11,37.22,3.89,49.4,5.36,30.76,6.13,5.73,3.12,90.34,89.3,98.02,93.55,59.9,67.26,25,0.32,646,5.42,6.19,8.98,12.38,0.3,0.35,0.5,0.69,91.78,0.71,3.46,2.88,2.83,2.89,2.25,92.45,0.38,13.09,3,147,96.39,90.49,1.36,36.73,1960,0,0.22,174800,228000,327500,152700,454,594,779,325,708,31.3,20.2,13.4,0,0,5.57,58.14,69.96,85.05,92.29,60.2,192.4,2.98,0
"296",83.89,12016,3.68,8.51,82.51,7.07,5.13,35.5,53.13,43.59,9.15,0,0,43092,79.6,0.22,66.08,26.4,2.6,15.66,60927,21551,24230,10497,10973,7315,7352,687,9.64,7.05,11.6,66.02,3.21,57.12,6.79,62.67,2.64,50.5,4.26,67.29,7.75,5.92,2.79,78.23,75.42,84.53,82.2,58.73,66.72,116,2.58,2061,29.55,48.52,54.25,59.19,5.07,8.32,9.3,10.15,80.21,2.43,3.75,2.17,2.16,2.38,2,47.48,2.85,48.12,3,249,92.91,43.19,4.82,34.54,1939,0.46,0,206700,286400,439200,232500,469,673,894,425,740,23.6,21.4,14.9,0,0,17.15,21.23,30.25,41.08,49.8,1.9,6306.9,5.17,0
"297",343.81,35573,2.67,15.67,81.81,1.16,1.94,15.47,28.01,14.39,11.98,35573,100,25859,74.76,0.59,38.74,29.69,15.04,16.36,30957,11435,12440,7001,8568,8391,4695,5970,17.55,8.2,27.57,11.31,8.36,60.37,38.49,21.56,25.24,21.11,11.16,30.43,14.82,13.15,3.11,62.21,58.26,60.07,60.64,63.18,71.49,2124,7.11,836,14,20.33,25.96,35.17,0.33,0.48,0.61,0.83,95.5,0.67,4.71,3.32,2.58,2.65,2.47,61.84,2.41,47.15,3,726,94.83,60.18,3.86,46.28,1950,8.13,0.46,29700,37900,49000,19300,229,293,358,129,381,28.8,16.1,13.3,12,0,2.35,65.65,53.08,84.15,88.06,16.8,2121.7,1.05,0
"298",1013.71,23304,2.62,12.06,86.84,0.53,0.7,17.41,28.82,16.39,15.25,0,0,21040,66.58,0.36,39.44,35.92,12.68,19.97,26238,9873,10455,6050,8537,5780,7333,4201,19.29,9.09,28.3,11.96,11.58,49.71,26.93,28.75,23.25,20.13,10.86,31.65,14.04,12.58,3.03,66.1,61.89,71.56,74.26,54.09,62.72,729,3.85,388,13.4,19.85,21.13,35.82,0.22,0.33,0.35,0.6,95.63,0.5,4.28,3,2.45,2.52,2.35,60.95,1.3,45.98,3,669,93.01,59.26,7.17,51.72,1947,7.78,0.38,27300,40100,57300,30000,164,223,293,129,315,27.5,18.3,13.5,26,0,1.66,78.66,55.85,85.04,94.15,8.5,2733.9,0.15,0
"299",620.53,133107,2.53,1.45,72.98,21.86,10.07,11.6,25.37,11.61,10.78,133107,100,47204,82.7,0.67,51.28,20.54,4.3,14.75,55678,22095,23111,23117,21263,19955,14736,6791,5.15,3.85,12.38,31.23,3.95,67.04,25.49,18.92,6.72,37.65,9.77,32.32,13.42,11.64,3.04,79.26,77.43,92.28,78.84,57.54,66.06,1217,1.37,29516,22.23,32.19,43.13,51.23,4.93,7.14,9.56,11.36,72.79,5.83,4.13,2.82,2.51,2.7,2.27,60.49,6.41,52.31,2,2312,95.79,56.29,1.56,16.65,1961,1.2,0.27,272900,340000,420200,147300,610,740,935,325,795,26.9,23.1,11.2,0,18,22.17,41.72,49.81,82.48,85.95,21.3,6260.9,1.53,4.12
"300",953.67,98962,3.76,0.2,84.77,0.3,90.14,21.08,33.08,16.68,7.94,98962,100,15890,75.55,0.84,19.43,24.53,21.71,8.51,16889,6284,6320,8155,7400,19133,5258,42594,43.86,40.23,54.51,12.21,15.3,47.39,14.11,25.51,16.21,23.96,6.4,34.38,12.22,9.56,4.13,70.02,62.55,78.54,73.11,47.64,52.65,3856,4.28,28569,11.16,17.46,25.29,38.51,3.22,5.04,7.3,11.12,12.66,24.08,21.96,18.27,3.7,3.86,3.49,58.3,28.68,59.71,2,2670,90.79,55.77,5.51,34.12,1973,16.97,3.15,27600,39900,59800,32200,162,236,317,155,292,28.6,21.2,13.1,27,3,28.87,60.23,58.78,87.83,91.61,28.9,3423.3,2.4,4.86
"301",1428.53,33187,2.36,33.04,64.94,1.34,1.46,12.1,27.72,13.38,11.08,33187,100,35516,81.75,0.75,41.03,22.19,6.75,18.64,41012,18358,23648,8523,22667,11771,10856,3966,12.12,6.94,19.83,32.79,5.37,68.93,5.8,28.16,6.66,36.47,13.43,37.71,17.38,15.58,2.97,54.67,47.6,66.45,55.13,68.07,76.75,2397,9.73,1215,13.74,20.49,31.28,33.17,0.5,0.75,1.15,1.21,94.05,0.75,4.75,2.82,2.33,2.39,2.27,49.08,3.16,50.26,2,1191,92.19,47.76,14.95,24.77,1965,4.62,0.22,99400,138500,193300,93900,368,533,672,304,602,27.1,21,13.3,10,2,3.66,56.32,47.02,78.1,83.77,6.6,5063.6,5.05,0
"302",984.34,142216,3.62,5.25,58.66,8.58,54.37,16.52,31.94,15.84,7.12,142192,100,37174,84.72,0.86,33.28,19.59,11.02,17.99,38700,12096,14187,12582,11034,12454,7752,17608,12.52,23.66,38.66,13.01,6.71,66.44,16.82,16.34,17.74,18.25,8.76,34.79,12.93,10.79,3.92,74.37,65.81,82.96,77.2,61.96,68.04,5391,4.93,44636,17.45,26.18,34.85,43.87,5.48,8.22,10.94,13.77,48.19,18.11,20.74,16.48,3.56,3.48,3.65,52.55,25,54.2,2,1945,95.28,53.74,0.21,10.18,1969,2.72,0.62,175700,204600,250000,74300,506,634,769,263,686,28.5,25,11.1,309,30,31.39,43.6,47.7,80.72,88.46,25.3,5616.7,1.07,4.14
"303",50.49,15850,2.94,4.44,91.87,2.88,2.81,20.35,33.74,22.09,11.91,15850,100,56478,82.04,0.59,69.44,25.21,2.09,18.17,65389,28597,29890,13862,1500,14133,10785,510,3.74,6.1,12.51,49.26,3.51,62.33,10.95,29.74,5.8,44,4.69,40.15,7.51,6.2,3,83.38,81.42,94.13,80.92,51.71,60.69,104,1.08,1683,11.29,20.56,31.37,39.33,1.2,2.18,3.33,4.18,86.06,2.27,3.23,2.41,2.52,2.73,2.11,71.65,1.54,36.25,3,164,97.05,66.11,1.22,32.32,1951,0.52,0.25,204600,250100,336800,132200,559,739,911,352,792,24.7,21.8,13.3,12,0,10.62,50.61,50.74,68.02,82.32,4.3,3651.4,7.11,0
"304",1162.84,1110549,2.73,9.39,67.12,11.79,20.67,15.18,32.67,17.07,9.3,1109990,99.95,33686,80.04,0.66,43.25,20.08,8.81,16.22,39318,16401,19807,10375,11893,10628,8242,142382,13.38,8.15,17.74,29.77,5.72,65.09,13.89,25.46,8.76,32.52,10.46,41.26,15.23,12.8,3.23,70.7,66.26,79.03,71.98,54.89,62.71,31173,4.5,232138,17.52,27.84,38.1,49.57,3.66,5.82,7.96,10.36,70.8,6.53,9.09,5.7,2.61,2.71,2.53,50.04,10.47,59.71,2,25626,94.06,48.3,1.94,14.52,1970,2.34,0.65,140400,189400,275700,135300,437,560,711,274,602,29.8,25.3,11.4,2846,2101,20.9,35.27,37.92,71.41,79.65,335.7,3308.5,4.41,3.58
"305",2344.68,45549,2.79,24.04,74.53,0.5,1.5,14.81,28.45,13.92,11.98,45549,100,21061,70.94,0.57,31.46,32.48,13.1,19.46,25775,9535,10509,6303,12928,23645,5506,9016,21.57,9.19,30.73,8.39,12.83,48.9,21.73,22.13,21.7,17.3,15.83,33.38,16.12,15.97,3.17,59.94,55.35,62.57,61.27,60.29,68.1,2552,6.59,379,11.08,18.21,24.8,29.02,0.09,0.15,0.21,0.24,96.43,0.36,6.38,4.39,2.57,2.61,2.5,60.08,2.12,43.81,3,2355,87.38,59.06,12.74,54.65,1950,9.14,0.4,26800,38900,51800,25000,178,252,316,138,329,27.6,15.4,12.3,70,0,0.83,77.93,53.68,82.88,92.93,13.1,3469.8,1.36,0
"306",196.79,12361,2.58,1,93.31,3.23,2.81,31.67,51.82,41.12,9.18,0,0,14456,80.07,1.47,41.46,20.36,5.39,12.86,24973,8465,8718,5651,6525,4494,6839,3396,33.88,5.15,16.94,29.81,8.07,51.99,4.96,36.94,13.3,23.92,6.77,58.39,9.84,8.36,2.86,66.28,66.19,84.47,66.75,58.92,65.87,99,1.58,574,27.35,27.35,31.01,31.01,1.27,1.27,1.44,1.44,93.94,1.49,3.29,1.55,2.1,2.39,1.94,41.35,2.59,65.42,2,230,95.41,36.38,2.61,38.7,1962,2.78,0.64,42200,55800,71000,28800,204,264,325,121,312,34.5,18.6,13.1,0,0,4.64,58.66,25.5,44.76,89.92,5.1,2414.3,0.24,0
"307",208.02,14870,2.67,1.32,97.73,0.75,0.52,13.36,23.28,11.77,12.94,14986,100,36979,75.94,0.58,55.4,32.67,3.92,23,41315,15576,15677,10055,21518,6935,10795,796,5.37,5.23,17.19,20.49,5.36,59.3,24.08,25.27,11.74,29.72,6.38,24.72,9.01,7.76,3.04,82.83,80.82,92.24,81.55,62.26,63.52,202,1.62,474,0,2.95,8.23,9.92,0,0.09,0.26,0.32,94.54,0.58,3.39,2.64,2.64,2.84,2.01,82.39,0.81,29.15,3,131,97.7,76.8,0.76,38.93,1965,0.89,0.19,65600,84100,104900,39300,232,369,434,202,447,25.5,18.4,11.5,0,0,3.16,73.68,64.07,91.01,96.12,14,1063.3,0.78,0
"308",76.9,10888,2.91,1.35,94.37,3.99,1.57,12.78,23.28,10.76,6.41,5098,46.82,67833,92.07,1.36,62.6,16.92,1.66,11.64,72634,26630,26817,26311,40911,20753,25839,183,1.68,3.85,10.31,42.98,3.85,75.39,17.66,21.32,7.55,41.7,5.36,25.85,6.65,6,3.23,91.57,90.5,98.49,90.32,55.32,71.71,18,0.29,931,7.73,8.7,20.52,25.89,0.66,0.74,1.75,2.21,89.85,0.86,4.35,3.58,2.91,2.95,2.45,92.11,0.48,21.75,3,200,94.93,90.65,1,35.5,1975,0.32,0,193700,239500,292200,98500,478,642,989,511,947,24.7,23.7,14.9,3,0,8.55,56.45,55.02,67.82,87.16,21,518.8,1.91,0
