nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
3514.55,29188,3.11,1.59,90.32,1.71,11.59,15.44,30.53,12.98,2.98,28614,98.03,41081,90.79,1.77,37.49,9.81,2.89,7.94,43966,14665,15100,11988,6428,14416,9560,1799,6.18,3.06,9.23,29.04,4.24,75.37,19.66,21.52,10.16,29.52,7.5,25.71,11.35,9.44,3.49,83.43,83.33,91.52,83.54,57.61,68.03,304,1.68,1182,13.71,25.04,31.3,33.25,0.56,1.01,1.27,1.35,89.93,1.07,9.42,7.55,3.11,3.33,2.63,73.77,4.95,34.14,3,1274,88.04,68.94,0.86,26.77,1986,1.74,0.11,83000,108500,141900,58900,345,412,515,170,478,24.1,25.4,13.2,0,0,4.05,34.46,20.41,61.82,66.22,28.1,1037.8,0.47,0
6366.7,27617,2.64,2.57,95.21,0.46,2.09,14.71,27.14,12.74,10.32,27617,100,29961,74.4,0.18,39.41,27.82,11.9,22.58,35390,12940,13011,13183,10597,9792,10203,3929,14.28,7.56,27.32,6.68,12.1,53.67,35.29,15.91,29.28,16.72,11.54,27.38,14.36,13.02,3.09,68.26,67.02,71.87,74.06,55.28,62,483,2.03,502,7.77,8.57,10.36,12.15,0.14,0.16,0.19,0.22,95.7,0.59,4.23,3.18,2.64,2.73,2.38,78.48,2.29,44.04,3,393,96.37,76.08,2.54,41.48,1957,4.1,0.17,33300,44400,59800,26500,267,328,380,113,388,32.4,16.2,13.6,0,0,1.82,80.05,62.39,92.33,96.59,24.3,1135,0.1,0
8027.25,261229,2.92,39.05,56.74,2.61,2.91,18.84,38.6,23.62,9.63,261229,100,23563,78.8,0.41,29.49,24.1,9.33,18.3,26818,11643,14699,7504,10944,8746,9511,43944,19.32,8.78,27.31,16.82,6.1,64.57,10.28,24.12,14.05,23.29,10.78,45.21,15.33,12.87,3.12,62.76,55.53,72.45,58.3,54.88,62.4,15750,9.62,9766,18.72,28.07,36.68,45.89,0.7,1.05,1.37,1.72,92.82,0.73,6.13,4.02,2.55,2.58,2.53,44.52,5.32,57.54,2,9284,90.6,44.02,3.94,30.95,1958,10.51,0.35,60700,74500,97100,36400,276,361,438,162,438,28.5,23.4,13.5,253,29,3.74,45.69,39.31,62.4,71.19,55.7,4690.3,5.57,7.65
3033.86,10283,2.84,17.65,80.52,1.19,1.78,31.97,47.45,36.89,9.94,0,0,22092,76.75,0.31,30.95,23.41,5.73,20.44,34561,9761,10493,6623,12668,5093,15645,1739,21.03,11.53,25.19,30.04,7.84,50.67,10.54,35.72,12.84,30.84,6.5,50.51,8.78,7.72,3,74.12,70.81,84.5,82.56,70.18,74.92,70,1.13,222,17.12,58.11,66.67,66.67,0.37,1.25,1.44,1.44,94.37,0.6,3.72,2.07,2.3,2.54,2.06,54.96,1.96,52.68,2,302,92.3,49.7,0.66,29.47,1971,5.06,0.2,43700,61000,81400,37700,164,224,293,129,299,29,17.9,12,0,0,2.16,59.8,35.05,57.62,77.56,7,1475.7,0.26,0
2313.36,18519,2.82,0.88,94.55,3.47,1.81,26.99,48.06,34.73,6.61,0,0,19977,85.92,2.29,49.37,15.35,3.72,12.88,30182,10204,10434,2481,6283,7565,8039,3597,23.4,3.54,7.68,48.53,6.09,56.08,3.16,49.38,5.79,36.91,5.19,52.89,8.27,6.68,2.98,79.84,81.25,91.9,80.04,59.63,69.85,201,2.28,1066,50.28,61.44,71.11,74.11,2.89,3.54,4.09,4.27,92.46,0.53,3.91,2.21,2.34,2.69,2.08,48.39,3.1,58.21,2,177,97.38,42.05,3.39,29.38,1965,3.18,0.5,56700,70600,90100,33400,220,273,335,115,317,29.4,16.9,11.4,0,0,5.76,36.57,27.53,46.98,71.72,5,3730.7,0.12,0
5703.84,17085,2.67,0.34,97.34,1.47,1.48,13.47,25.91,11.68,12.7,0,0,24604,75.2,0.74,44.99,31.67,7.19,11.8,32668,11563,11663,2212,9908,5123,7047,1342,8.42,13.28,26.2,15.95,4.26,63.89,23.77,30.71,19.45,22.74,9.58,30.29,11.4,10.56,3.09,73.18,71.82,81.15,81.61,78.46,84.1,368,2.56,191,15.71,18.32,43.98,47.64,0.18,0.2,0.49,0.53,96.72,0.59,4.53,3.07,2.49,2.72,1.94,76.62,1.83,44.27,3,226,96.59,70.06,2.21,37.61,1956,3.22,0.54,46000,58500,73400,27400,212,288,375,163,339,25.6,17.6,12.9,0,0,1.12,83.32,56.77,84.06,94.69,12,1425.5,0.88,0
2916.07,58043,3.01,3.12,91.69,0.96,2.12,14.59,26.45,10.55,4.89,58043,100,37601,89.06,1.07,42.08,13.19,3.36,9.46,40233,13931,14189,8274,13100,11234,9168,3761,6.53,3.4,10.38,24.75,3.76,72.26,15.07,23.22,9.8,30.28,6.6,20.04,10.52,8.63,3.3,85.13,84.48,92.98,85.77,59.68,67.88,373,1.01,1178,9.68,17.4,24.02,36.08,0.2,0.35,0.49,0.73,95.9,0.35,4.08,3.45,2.99,3.04,2.83,75.72,2.26,19.29,3,1164,94.3,74.34,1.55,47.42,1978,2.25,0.24,54400,67700,84900,30500,283,385,472,189,482,24.8,20.7,11.5,0,0,2.03,49.29,43.75,71.49,82.53,41.8,1388.3,0.07,0
7249.09,12101,2.47,0.47,96.41,0.94,3.17,13.73,25.35,12.32,15.6,0,0,21618,66.47,0.65,37.4,36.25,10.97,16.51,27514,10644,10681,6170,4952,15046,5755,1946,16.3,9.38,26.71,10.69,6.94,53.88,16.38,19.43,18.56,18.92,14.07,25.35,17.36,15.85,3,66.23,63.71,73.44,69.32,52.43,61.78,180,1.67,376,1.86,18.62,25.27,28.99,0.06,0.58,0.79,0.9,94.76,0.88,4.66,2.98,2.4,2.48,2.3,58.34,3.53,54.24,2,328,93.73,56.46,2.74,38.41,1952,6.77,0.27,37400,50800,67600,30200,212,278,342,130,338,26.7,17.7,12.6,21,0,3.06,58.94,44.35,74.03,87.48,6.2,1964.4,0.86,0
9049.08,32387,2.67,28.49,68.81,0.92,4.9,13.96,28.98,14.07,11.48,32387,100,25029,76.99,0.58,27.95,30.37,9.2,14.17,28364,11115,13251,6301,6807,13245,6744,5061,16.27,9.43,29.16,11.94,5.81,60.19,17.78,18.44,17.4,20.61,15.62,30.92,18.46,17.1,3.15,61.24,54.28,68.32,59.71,66.28,72.85,1988,7.7,1198,12.94,18.2,27.71,37.56,0.48,0.67,1.03,1.39,92.49,1.43,6.61,4.41,2.58,2.62,2.52,57.29,5.97,54.14,2,1715,87.6,56.31,3.21,29.04,1974,8.16,0.3,46400,59300,74100,27700,275,381,455,180,458,27.1,22,13.2,53,16,3.7,43.39,46.34,71.64,83.46,17.9,1806.1,0.75,10.7
4103.43,14302,4.18,0.29,96,1.53,3.08,47.87,63.14,53.34,4.21,0,0,19183,87.83,4.73,42.09,14.65,3.97,6.77,23542,6599,6688,2025,3736,2376,6203,5397,41.77,4.7,11.88,19.93,8.7,43.97,10.01,40.07,14.45,23.9,2.13,58.39,3.35,2.83,3.72,86.22,85.57,92.19,89.42,52.1,60.28,18,0.25,720,63.06,71.53,78.61,82.36,3.17,3.6,3.96,4.15,93.45,1.06,20.52,25.69,3.78,3.77,3.78,40.41,21.71,40.15,3,136,96.17,40.43,1.47,36.76,1973,4.56,0.08,54300,69400,92000,37700,150,240,496,346,297,26.2,20.4,11.7,0,0,5.03,43.96,27.5,39.16,56.97,4.4,3247.5,0.5,0
4246.34,180038,2.62,1.3,74.02,14.14,20.96,12.04,26.68,12.37,11.54,180038,100,34372,76.17,0.62,40.04,20.3,11.27,11.51,39652,17966,19362,17693,20931,16696,11182,25484,14.37,11.54,22.83,28.55,6.95,60.04,14.43,24.78,9.07,33.09,8.68,34.45,13.33,11.12,3.22,77.1,74.78,86.01,79.01,52.45,59.33,3034,2.62,81352,30.33,41.41,50.77,60.4,13.71,18.71,22.94,27.29,46.84,15.46,6.98,4.6,2.59,2.63,2.56,39.38,18.31,75.17,2,3510,95.13,38.71,2.25,17.69,1962,1.53,0.46,249800,343600,469800,220000,511,626,763,252,688,30.5,25.3,11.6,82,17,45.19,29.68,37.69,73.29,76.85,31.7,5677.3,4.15,5.88
5430.83,11215,2.85,1.84,79.72,1.52,26.25,11.46,25.06,10.42,9.19,10627,93.37,39572,78.32,1.15,38.58,20.36,6.2,13.2,43596,19678,22551,6181,6565,11260,8066,730,6.46,6.71,18.58,21.07,6.12,65.24,7.41,20.57,8.08,27.92,10.53,24.72,14.96,12.74,3.21,76.16,71.86,87.38,83.99,49.1,64.54,139,1.86,1324,13.97,21.22,23.64,27.27,1.65,2.51,2.79,3.22,77.31,4.72,8.5,6.49,2.85,2.65,3.38,66.9,8.09,31.99,3,2495,61.17,72.04,0.28,24.13,1985,1.42,0.31,89800,117400,194500,104700,536,640,726,190,779,30.6,25.5,13.2,0,0,11.63,46.66,30.42,65.27,84.82,25.2,444.3,0.86,0
4533.01,13989,2.48,3.77,87.34,0.3,13.97,13.4,24.92,12.38,17.24,0,0,20742,64.95,0.82,45.55,37.23,14.32,23.05,26537,10172,10779,5055,8009,6695,4771,2593,18.67,12.6,29.22,10.18,11.19,52.03,26.3,26.55,22.76,16,9.49,32.35,12.37,11.06,3.06,64.53,62.07,72.18,67.36,54.12,66.96,599,4.92,288,6.94,8.68,11.11,18.06,0.14,0.18,0.23,0.37,83.02,2.98,4.77,3.17,2.46,2.54,2.3,67.11,1.95,36.53,3,300,94.96,64.9,2.67,51,1939,9.52,0.12,31400,41700,56400,25000,201,256,302,101,320,31.9,16.9,14.3,0,0,2.06,81.52,63.16,89.58,93.2,4.7,2980.2,0.83,0
6255.87,21385,2.45,9.01,90.36,0.31,0.43,14.41,27.55,14.17,13.71,0,0,19749,71.26,0.79,28.36,32.26,10.75,14.15,23930,10490,10853,6778,6379,18515,15397,4148,20.09,23.93,42.63,11.21,7.93,53.03,41.63,17.43,29.02,16.04,12.87,26.51,17.14,15.19,2.92,64.29,58.72,65.86,65.29,59.12,64.45,539,3.05,129,5.43,24.03,31.78,31.78,0.03,0.14,0.19,0.19,97.5,0.12,2.9,2.01,2.37,2.44,2.28,59.44,2.18,52.03,2,533,94.24,57.74,0.56,30.21,1966,12.51,0.36,32400,43500,63200,30800,137,206,265,128,278,23.3,19.7,12.6,24,0,0.6,77.1,52.95,84.37,93.64,16.4,1302.4,0,0
4176.5,79443,2.94,3.48,93.08,2.12,7.12,16.71,27.43,12.9,6.39,79443,100,43428,87.41,0.34,47.14,16.88,2.15,9.04,49856,18319,18653,11989,26800,16487,13111,4087,5.16,3.42,10.81,31.47,3.85,72.25,9.84,21.44,6.2,32.87,7.37,27.41,11.81,9.68,3.34,81.78,81.54,91.14,83.5,60.56,70.12,806,1.66,9031,14.22,25.17,34.8,42.91,1.62,2.86,3.96,4.88,86.64,1.82,4.02,3.18,2.94,3.16,2.58,67.04,3.69,42.47,3,2771,90.7,62.4,0.47,23.78,1982,1.05,0.22,127700,160200,207500,79800,497,576,678,181,661,27.9,26.1,13.8,0,1,11.37,18.21,33.35,61.84,68.53,24.3,3265,0.78,6.54
4392.09,42655,2.99,2.04,79.17,13.69,13.52,14.79,28.06,13.95,7.06,42655,100,50981,88.31,0.55,48.82,17.98,4.46,15.41,54463,19147,20032,14246,23967,16648,13311,1895,4.46,3.38,12.49,26.62,4.48,71.44,21.49,20.71,9.65,33.49,8.47,31.21,13.74,11.18,3.3,78.17,73.34,90.75,76.71,62.91,72.04,504,1.69,6587,13.3,19.86,30.48,37.73,2.05,3.07,4.71,5.83,78.92,3.58,7.45,5.99,2.98,3.03,2.86,70.66,6.84,32.52,3,436,97.04,69.41,1.15,17.43,1969,0.77,0.17,202500,252700,316800,114300,619,722,905,286,811,26.7,22.3,11.3,0,0,15.44,49.54,54.34,73.08,90.63,6.9,6221.6,0.58,0
9848.36,28695,2.53,1.96,88.49,7.57,2.99,13.09,29.59,13.96,8.6,28695,100,30512,84.62,0.32,40.88,20.12,6.49,13.18,35771,13984,14110,21008,12285,10879,11519,2621,9.29,4.02,13.86,18.46,4.55,69.32,16.12,21.46,13.07,22.38,12.81,32.24,17.99,15.5,3.06,70.49,69.81,81.77,67.92,56.27,68.93,495,2.44,3048,23.39,33.07,41.34,55.51,2.48,3.51,4.39,5.9,88.56,2.81,4.73,3.06,2.5,2.7,2.3,53.49,4.88,56.17,2,540,95.45,49.48,1.11,8.52,1970,2.69,0.05,97600,122400,149600,52000,402,468,548,146,529,28.3,20.6,11.5,5,0,10.62,49.32,36.51,61.35,82.99,7.2,3976.6,6.41,0
3748.06,21907,2.34,0.21,98.16,1.19,0.87,12.34,21.86,10.27,19.67,0,0,22257,66.84,1.03,46.94,41.28,7.73,23.35,28164,11811,11948,4940,1798,3528,2932,2192,10.27,12.26,24.27,15.19,4.37,53.81,22.16,28.92,17.42,21.3,7.56,24.08,9.72,8.73,2.88,73.64,73.37,85.42,72.49,68.34,74.17,195,0.92,293,5.46,32.76,47.1,55.97,0.07,0.44,0.63,0.75,95.28,0.69,2.85,1.87,2.28,2.45,1.85,78.16,1.17,49.04,3,451,95.4,72.96,1.55,43.9,1950,2.86,0.16,31800,43000,58400,26600,175,236,299,124,276,27.2,16.4,12.1,0,0,1.34,71.16,60.54,84.53,91.41,10,2182.7,0.33,0
4810.2,74625,2.68,0.99,90.64,3.69,11.48,13.46,28.67,12.36,4.43,74623,100,36716,90.93,0.78,43.46,11.99,3.17,9.57,41945,15456,15776,15034,10999,14142,11012,4897,6.62,3,11.6,23.76,4.19,77.03,16.55,19.46,12.1,28.8,11.23,27.06,15.41,13.38,3.17,77.78,76.3,87.56,75.13,68.34,76.69,815,1.77,3153,18.27,23.98,31.21,44.05,0.77,1.01,1.32,1.86,90.77,1.77,4.17,2.98,2.67,2.88,2.28,70.31,2.61,41.24,3,2040,93.17,65.23,0.39,26.18,1978,1.67,0.13,70300,85700,102000,31700,341,418,520,179,477,24.2,23.1,11.8,12,0,4.23,47.72,43.33,65.11,86.32,27.8,2688.6,3.42,6.67
1570.48,18046,2.43,0.14,98.65,0.29,0.44,13.89,23.12,11.23,17.39,0,0,22378,66.55,1.16,38,36.09,10.13,21.29,29836,11369,11367,3314,7315,54000,979,2693,15.21,7.6,21.76,14.84,7.87,51.37,10.75,29.5,16.52,24.33,7.67,26.17,9.94,8.88,2.95,75.34,76.21,74.91,80.68,54.15,66.55,212,1.23,403,1.74,3.47,7.2,8.44,0.04,0.08,0.16,0.19,93.62,0.41,3.16,2.12,2.38,2.56,1.84,80.57,1.12,46.93,3,727,91.1,74.88,2.34,62.17,1952,3.54,0.94,26800,38000,52600,25800,127,189,273,146,236,26.5,15.9,12.6,27,0,2.23,82,64.75,88.21,94.85,188.2,95.9,0.8,0
9719.33,24699,2.52,22.12,75.92,0.56,1.16,14.38,25.52,13.48,17.32,0,0,18743,64.84,1.43,27.22,37.27,12.11,16.49,23486,10038,11365,5690,10716,5264,10583,6042,25.43,15.06,34.74,14.37,8.5,49.81,22.07,27.28,20.96,22.35,11.9,25.73,14.51,13.34,3.03,64.79,58.47,70.02,74.31,59.89,69.1,1071,4.92,334,34.43,54.19,69.76,78.74,0.47,0.73,0.94,1.06,96.89,0.46,4.31,2.91,2.43,2.37,2.51,57.99,3.71,50.08,2,1385,87.62,59.31,11.19,50.4,1965,11.67,0.73,22900,37100,58200,35300,175,261,325,150,340,29.8,17.1,14.1,7,0,1.35,78.5,55.03,82.71,93.72,28.2,876.6,0,0
4843.49,47564,3.04,17.58,58.6,12.18,23.73,13.97,29.12,13.19,7.12,47564,100,38532,82.87,0.61,31.39,20.03,12.03,14.42,41512,13686,15469,10521,10818,13750,10286,5071,10.79,10.56,23.51,14.35,7,64.56,14.11,18.47,13.94,20.46,10.58,31.2,14.28,12.46,3.44,71.49,66.23,80.69,76.1,59.39,65.81,1742,5.04,8899,19.11,29.16,41.56,51.55,3.58,5.46,7.77,9.64,71.46,6.29,10.13,7.74,3.02,3.11,2.88,63.21,11.08,43.52,3,1066,93.62,61.4,6.85,13.7,1975,3.61,0.57,106700,138900,165800,59100,409,566,675,266,622,27.1,25.9,12.9,130,33,18.71,53.33,44.42,75.07,88.89,11.3,4222.7,4.53,0
9427.69,20121,2.5,92.8,6.39,0.27,0.68,15.91,27.84,14.66,12.62,20121,100,9805,54.34,0,8.69,32.18,34.6,16.65,16495,7241,11320,6958,2823,3700,19823,8352,42.36,13.44,43.44,7.03,31.23,33.69,16.08,28.25,22.13,17.98,20.08,50.57,23.92,22.23,3.41,22.97,18.3,26.8,33.4,50.46,55.92,3345,18.28,272,9.56,11.03,21.69,27.94,0.13,0.15,0.29,0.38,95.25,0.64,12.03,6.71,2.44,3.03,2.15,41.6,4.77,53.65,2,1129,87.68,33.59,38.71,61.12,1939,11.56,0.56,14999,19500,28600,13601,184,235,280,96,285,35.1,19.1,15.2,15,0,1.35,62.96,55.38,94.26,95.88,3.1,6524.3,20.94,4.95
1348.5,17825,2.82,0.76,98.02,0.81,2.23,12.38,24.91,11.1,7.36,7850,44.04,48889,88.72,0.38,51.57,17.62,2.86,14.05,52590,19810,19860,14616,31077,14199,19877,431,2.43,5.05,12.9,25.01,2.94,74.05,14.69,21.66,10.86,30.03,7.96,27.12,9.33,8.64,3.21,86.32,84.47,95.42,75.55,56.44,68.7,64,0.58,805,0.99,3.6,7.95,8.82,0.04,0.16,0.36,0.4,92.14,0.85,3.94,3.08,2.81,2.89,2.3,88.34,1.18,36.84,3,785,88.97,85.78,2.55,75.92,1961,1.17,1.01,130100,161200,194400,64300,512,639,819,307,788,28,24.9,16.1,0,0,4.52,69.96,63.58,80.14,93.73,42.2,422.4,2.22,0
6667.1,21460,3.19,12.99,70.45,3.32,35.9,13.19,30.84,13.32,8.77,0,0,28611,77.43,0.64,20.58,23.29,14.13,14.71,31144,9773,10285,8306,8017,11646,6793,3338,15.73,15.21,35.87,7.28,9.73,54.95,21.39,16.47,22.15,17.4,8.59,26.09,13.21,10.96,3.52,75.2,68.59,82.19,73.25,51.28,53.91,669,3.96,3969,13.93,23.43,34.27,46.56,2.58,4.33,6.34,8.61,67.1,9.26,12.25,9.92,3.16,3.17,3.14,70.08,14.5,51.41,2,1035,86.66,69.92,2.22,33.72,1985,6.48,0.62,92400,112700,132300,39900,285,388,561,276,442,35.1,29,12.2,0,0,18.49,50.2,26.9,49.07,87.83,30.8,697.7,0.51,0
10739.53,18601,2.62,30.39,56.66,0.62,0.45,14.68,25.9,12.69,13.68,0,0,19030,71.8,1.18,23.83,30.69,17.99,12.13,24211,10704,14470,5079,7084,7591,12108,5235,29.1,17.8,38.36,18.49,8.66,53.71,27.92,24.59,21.56,28.3,10.4,32.25,15.84,13.48,3.09,54.71,48.06,46.85,57.85,70.06,71.93,1405,7.69,183,0,5.46,34.43,42.08,0,0.05,0.34,0.41,96.89,0.45,5.06,3.57,2.52,2.54,2.5,56.76,3.81,43.33,3,513,93.26,56.42,2.34,40.35,1966,10.14,0.34,32600,49800,77400,44800,112,184,259,147,286,27.8,21.3,15.7,2,0,0.98,80.78,57.46,85.75,92.75,12.5,1493.3,0,0
5828.13,108777,3.26,3.01,54.55,8.08,50.64,15.71,31.46,15.23,7.53,108777,100,31271,82.22,0.98,29.49,20.87,11.66,15.22,33121,11351,14318,11375,11467,12656,6829,16652,15.58,23.31,37.7,13.02,10.81,61.85,10.03,17.8,14.34,17.77,9.28,32.84,14.91,12.12,3.67,71.15,66.11,77.12,73.85,62.22,67.53,4009,4.96,28740,13.08,24.21,35.89,44.78,3.45,6.4,9.48,11.83,52.85,16.42,15.8,11.97,3.21,3.12,3.28,44.98,22.21,58.77,2,1217,96.48,46.25,0.99,14.05,1970,3.97,0.73,132400,161500,194000,61600,434,528,647,213,580,28.3,24.4,11.2,68,86,26.42,49.63,41.54,79.66,89.25,19.3,5637.3,2.28,8.33
4198.4,60569,2.32,0.72,97.78,1.23,0.79,10.72,23.89,10.91,15.44,60569,100,34506,76.97,0.59,54.85,29.14,3.36,22.5,41338,18988,19042,16387,6448,18226,21477,2502,4.17,4.09,13.22,28.58,3.09,64.02,21.08,26.46,10.15,36.06,8.77,24.71,12.36,10.69,2.87,78.34,77.9,88.61,79.64,60.65,70.13,377,0.83,1833,14.57,19.75,27.17,30.28,0.44,0.6,0.82,0.92,95.67,0.44,2.33,1.55,2.3,2.51,1.89,71.98,0.81,39.52,3,998,96.32,65.93,0.9,17.03,1958,0.9,0.17,60800,77900,101700,40900,297,381,472,175,453,23.3,16.8,11.7,0,0,3.03,66.96,55.35,83.94,91.46,19.3,3134.5,1.84,0
6434.96,76095,3.18,2.76,75.88,7.1,30.36,14.89,30.69,14.33,5.3,76095,100,43555,88.08,0.85,33.78,14.43,6.57,11.97,46618,15292,16292,19120,18008,15532,8767,6278,8.31,10.42,23.88,17.96,5.76,68.96,25.74,16.73,16.73,26.65,8.31,29.4,11.54,9.9,3.5,81.42,76.95,90.23,80.51,58.88,65.63,1508,2.97,14211,17.82,29.3,40.61,52.31,3.33,5.47,7.58,9.77,69.13,8.33,10.4,8.44,3.16,3.21,3.08,64.92,11.78,43.8,3,2618,90.13,63.94,0.23,18.37,1982,2.36,0.3,147300,186300,235600,88300,501,592,697,196,659,27.7,28.6,11.9,56,9,18.68,51.77,32.85,50.62,87.02,29.5,2579.1,0.73,0
2321.27,35309,2.81,2.84,93.55,3.18,1.35,12.79,26.81,11.76,5.75,31970,90.52,51676,91.04,0.32,54.83,15.37,1.17,10.78,56404,19986,20103,22337,25836,14416,15799,787,2.24,3.04,9.91,37.19,2.47,75.42,14.55,24.96,5.9,37.67,7.14,27.69,10.44,8.85,3.26,86.22,85.71,96.92,85.24,56.98,67.53,205,1,1964,16.45,20.62,26.17,30.75,0.91,1.15,1.46,1.71,91.96,0.93,4.16,3.16,2.8,3.01,2.11,82.22,0.83,29.64,3,706,94.68,76.36,0.85,20.54,1980,0.18,0.22,119300,145600,173500,54200,557,655,803,246,738,27.1,23.6,13.4,0,0,5.56,40.77,49.07,67.48,83.81,30.6,1153.7,5.46,0
9191.32,935933,2.86,7.04,72.24,1.14,55.59,15.89,30.35,14.98,9.5,935927,100,23584,79.02,0.8,31.98,23,9.58,16.21,26885,10884,12322,8730,9651,11075,7032,207161,22.64,17.05,30.87,17.84,8.92,58.48,9.01,25.46,12.34,25,11.52,31.66,16.25,14.01,3.41,68.55,62.53,75.83,70.16,56.69,63.45,25665,3.48,87549,8.9,16.06,24.61,35.06,0.83,1.5,2.3,3.28,52.7,7.13,9.73,6.9,2.8,3.01,2.55,58.04,10.44,54.54,2,38653,89.42,53.99,6.94,37.87,1969,8.01,0.7,35700,49700,74600,38900,232,308,393,161,369,25.3,20.9,12.7,698,44,9.35,69.25,51.62,83.78,90.95,345,2712.7,5,1.97
2857.37,12756,2.44,22.62,76.87,0.36,0.35,12.94,21.61,10.53,19.79,0,0,21319,60.37,0.23,36.1,45.01,8.85,22.46,28927,13149,14871,6185,30000,45390,8119,2487,19.92,12.26,29.67,17.34,5.75,46.99,7.85,27.3,11.38,30.62,9.46,24.97,11.13,10.42,3.01,70.42,63.1,70.59,75.95,52.44,60.18,330,2.91,178,0,0,7.3,11.24,0,0,0.1,0.16,97.11,0.09,4.28,2.88,2.39,2.43,2.29,71.3,1.68,39.72,3,770,87.18,70,2.21,65.84,1945,7.96,0.58,27300,44700,67000,39700,143,213,287,144,278,30.9,17,11.7,9,0,1.4,70.09,68.32,87.72,91.24,8.7,1461.5,1.25,0
2408.84,11822,2.73,0.37,98.93,0.4,0.94,13.34,25.53,12.05,11.99,8621,72.92,41325,80.65,1.5,55.11,29.87,3.18,20.95,46334,16610,16617,13673,0,23067,15791,361,3.07,10.27,25.33,13.76,3.73,69.63,31.45,18.93,16.34,21.74,7.84,27.68,8.75,8.3,3.15,84.31,82.49,90.98,87.47,60.61,75.64,81,0.97,540,6.67,10.19,11.3,14.26,0.3,0.47,0.52,0.65,90.31,1.09,3.68,2.8,2.72,2.85,2.23,82.44,1.55,39.68,3,227,95.02,78.63,4.41,48.9,1954,0.81,0.35,121500,145000,170700,49200,329,438,542,213,532,22.3,22.9,13.9,0,0,4.57,75.94,67.46,80.5,95.82,22.5,525.3,0.07,0
7746.48,69512,2.66,40.35,52.26,0.43,10.51,15.95,28.5,13.87,10.71,69512,100,17736,63.65,0.16,26.71,28.02,25.53,18.68,21900,8944,11361,6385,6774,3566,6103,21647,31.72,10.42,31.43,9.25,17.82,45.72,20.65,25.89,20.12,17.49,13.01,37.23,17.02,15.25,3.21,45.11,40.94,46.83,51.51,55.12,60.74,7494,12.28,1233,13.54,17.6,22.14,27.9,0.24,0.31,0.39,0.49,92.48,0.62,7.11,4.87,2.61,2.69,2.51,59.24,4.17,47.02,3,1807,93.54,57.55,13.12,46.93,1944,9.02,0.82,22500,32800,44500,22000,208,267,323,115,343,35.1,17,14.8,38,1,1.77,74.5,58.48,89.99,94.47,18.1,3846.4,1.63,9.84
7276.73,54780,2.92,11.48,73.01,0.88,23.6,14.67,27.2,13.4,12.72,54780,100,30733,76.89,0.97,32.61,30.57,8.57,14.24,35361,12963,14458,11212,10711,8543,7547,5739,10.91,20.35,38.66,12.63,7.2,58.57,21.47,24.15,19.31,21.95,9.91,32.04,12.84,11.5,3.25,67.22,60.81,73.21,68.94,64.82,70.99,2599,6.12,3226,3.91,8.59,11.25,17.14,0.23,0.51,0.66,1.01,72.63,6.01,6.73,5.07,2.81,2.88,2.66,68.73,5.77,46.49,3,816,95.83,67,5.02,50.74,1962,5.96,0.59,66300,83600,105600,39300,323,435,519,196,511,28.7,21.6,15.3,117,20,5.89,57.88,60.45,84.85,92.35,71.2,769.8,1.83,7.48
